,date,sitio,precipitacion,tempmax,tempmin,temp_air_celcius
3641,19/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),2.9,NA,NA,NA
3642,20/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),5.8,NA,NA,NA
3643,21/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),29,NA,NA,NA
3644,22/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0.3,NA,NA,NA
3645,23/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0.1,NA,NA,NA
3646,24/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3647,25/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3648,26/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3649,27/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3650,28/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0.9,NA,NA,NA
3651,29/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3652,30/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3653,31/12/1977,BARRIOMARTIN (MOLINO PIQUERAS),0,NA,NA,NA
3654,01/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-4,1.5
3655,02/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-2,2
3656,03/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-2,2.5
3657,04/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-1,2.5
3658,05/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6.5,-1,2.75
3659,06/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,-4,0.75
3660,07/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-5,1
3661,08/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-4,-1
3662,09/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-7,-2.5
3663,10/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-7,-1
3664,11/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),17.6,2,-5,-1.5
3665,12/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),13.4,-4,-6,-5
3666,13/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.6,-3,-6,-4.5
3667,14/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-11,-6
3668,15/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.8,2,-4,-1
3669,16/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.1,2,-10,-4
3670,17/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.9,4,-12,-4
3671,18/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.7,3,-11,-4
3672,19/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),8.7,5,-7,-1
3673,20/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.3,1,-4,-1.5
3674,21/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.5,5,-4,0.5
3675,22/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,0,-2,-1
3676,23/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-6,0
3677,24/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.1,7,-3,2
3678,25/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.5,6,-3,1.5
3679,26/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-2,2.5
3680,27/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),24.3,3,-7,-2
3681,28/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.5,0,-7,-3.5
3682,29/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.4,1,-5,-2
3683,30/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-3,-1.5
3684,31/01/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.3,7,-8,-0.5
3685,01/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-3,2
3686,02/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.1,4,1,2.5
3687,03/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-1,1.5
3688,04/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,0,3.5
3689,05/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,2,4.5
3690,06/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-1,3
3691,07/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2,1.5
3692,08/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.1,8,-4,2
3693,09/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),6.9,0.5,-4,-1.75
3694,10/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.2,-4,-6,-5
3695,11/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.2,-4,-6,-5
3696,12/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-13,-5.5
3697,13/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.2,2,-9,-3.5
3698,14/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.4,2,-12,-5
3699,15/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),12.4,7,-5,1
3700,16/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.4,11,0,5.5
3701,17/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,12,3,7.5
3702,18/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.6,12,6,9
3703,19/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.3,8,4,6
3704,20/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.5,8,3,5.5
3705,21/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.2,5,0,2.5
3706,22/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.3,9,-2,3.5
3707,23/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.1,7,-1,3
3708,24/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.3,7,3,5
3709,25/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),16.5,7,2,4.5
3710,26/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),6.2,6.5,0,3.25
3711,27/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.9,7,1,4
3712,28/02/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.7,8,1,4.5
3713,01/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),13.5,6,1,3.5
3714,02/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),6.7,10,0,5
3715,03/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5,2.5,3.75
3716,04/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),6.4,3,0,1.5
3717,05/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),9.6,7,1,4
3718,06/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.3,7,-3,2
3719,07/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-2,6.5
3720,08/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,4,9.5
3721,09/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20,5,12.5
3722,10/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,3,12.5
3723,11/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20.5,4,12.25
3724,12/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.8,6,2,4
3725,13/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-4,1.5
3726,14/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-1,3.5
3727,15/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.5,11,-5,3
3728,16/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),3.1,6,-1,2.5
3729,17/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.2,4,-3,0.5
3730,18/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.2,11,-7,2
3731,19/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,0,8
3732,20/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.3,NA,NA,NA
3733,21/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,0,3
3734,22/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-5,4.5
3735,23/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-4,2
3736,24/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,2,9
3737,25/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1,7.5
3738,26/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,1,8
3739,27/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,0,9.5
3740,28/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20,0,10
3741,29/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.8,13,0,6.5
3742,30/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.6,3,-2,0.5
3743,31/03/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.2,10,-4,3
3744,01/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),18.4,10,1,5.5
3745,02/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.9,3,-1,1
3746,03/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-1,2.5
3747,04/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),11.5,10,-4,3
3748,05/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,9,0,4.5
3749,06/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.3,6,1,3.5
3750,07/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,0,2.75
3751,08/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-1,2
3752,09/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-1,5
3753,10/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.1,11,-1,5
3754,11/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.5,4,-3,0.5
3755,12/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,6,-5,0.5
3756,13/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.1,5.5,-1,2.25
3757,14/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.4,3,0,1.5
3758,15/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-4,0.5
3759,16/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-6,3.5
3760,17/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.3,15.5,-1,7.25
3761,18/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.2,14,1,7.5
3762,19/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-1,6
3763,20/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,4,9
3764,21/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-1,7.5
3765,22/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,-1,9
3766,23/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),23.6,19,1,10
3767,24/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.2,9,1,5
3768,25/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.7,8,0,4
3769,26/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,8,0,4
3770,27/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),3.7,10,-2,4
3771,28/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),10.9,10,0,5
3772,29/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),11.8,12,4,8
3773,30/04/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,10,0,5
3774,01/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.8,10,-3,3.5
3775,02/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,9,-2,3.5
3776,03/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.7,9,2,5.5
3777,04/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.6,7,3,5
3778,05/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.4,6,-1,2.5
3779,06/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.5,11,2,6.5
3780,07/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,11,2,6.5
3781,08/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),9.7,11.5,3,7.25
3782,09/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),3.2,8,0,4
3783,10/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2,6
3784,11/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,12,2,7
3785,12/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20,3,11.5
3786,13/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,10,3,6.5
3787,14/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,0,8.5
3788,15/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,1,12
3789,16/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.2,23,6,14.5
3790,17/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,3,12.5
3791,18/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3,9
3792,19/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.7,17,1,9
3793,20/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),3.1,12,5,8.5
3794,21/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,7,4,5.5
3795,22/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,2,8
3796,23/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,13,0,6.5
3797,24/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,7,3,5
3798,25/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
3799,26/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
3800,27/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
3801,28/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,5,11
3802,29/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),6.8,19,1,10
3803,30/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,6,10.5
3804,31/05/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.9,21,3,12
3805,01/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,6,14.5
3806,02/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,25,8,16.5
3807,03/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.5,24,8,16
3808,04/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,25,7,16
3809,05/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),14.1,24,9,16.5
3810,06/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),12.2,21,10,15.5
3811,07/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,5,14.5
3812,08/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,21,8,14.5
3813,09/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,12,17.5
3814,10/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,11,14
3815,11/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,7,12
3816,12/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,3,13.5
3817,13/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,6,17
3818,14/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,7,13
3819,15/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,15,6,10.5
3820,16/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,12,5,8.5
3821,17/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),10.5,11,-3,4
3822,18/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.6,12,0,6
3823,19/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,0,9
3824,20/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.6,18,4,11
3825,21/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,2,10.5
3826,22/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,1,12
3827,23/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,7,13
3828,24/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.9,18,0.5,9.25
3829,25/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),9.2,18,4,11
3830,26/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,11,5,8
3831,27/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,2,9
3832,28/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,1,11.5
3833,29/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.2,26,4,15
3834,30/06/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.5,13,8,10.5
3835,01/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,7,11.5
3836,02/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,2.5,12.25
3837,03/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,7,17.5
3838,04/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,9,13.5
3839,05/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,3,8.5
3840,06/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,21,3,12
3841,07/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,2,15
3842,08/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,31,8,19.5
3843,09/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,10,19.5
3844,10/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,6,15
3845,11/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,8,18.5
3846,12/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,7,18.5
3847,13/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,10,21.5
3848,14/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,11,23
3849,15/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,37,12,24.5
3850,16/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,37,13,25
3851,17/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,26,12,19
3852,18/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,25,4,14.5
3853,19/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,26,5,15.5
3854,20/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,5,17.5
3855,21/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,8,20.5
3856,22/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,31,10,20.5
3857,23/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,34,10.5,22.25
3858,24/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,34,10,22
3859,25/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,11,23
3860,26/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,12,23.5
3861,27/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,12,23.5
3862,28/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,11,23
3863,29/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,12,20.5
3864,30/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.2,28,11,19.5
3865,31/07/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,8,13
3866,01/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,2,13
3867,02/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,7,18
3868,03/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,9,20.5
3869,04/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,9,20.5
3870,05/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,9,21
3871,06/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),7.8,32,9,20.5
3872,07/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,14,5,9.5
3873,08/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20,2,11
3874,09/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,4,13.5
3875,10/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,27,5,16
3876,11/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,7,18
3877,12/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,8,20.5
3878,13/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,10,21
3879,14/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.7,34,11,22.5
3880,15/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,11,21.5
3881,16/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,9,18.5
3882,17/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,7,17.5
3883,18/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,8,20
3884,19/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,11,22
3885,20/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),2.5,34,11,22.5
3886,21/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,35,11,23
3887,22/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),4.3,35,13,24
3888,23/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),9.4,33,12,22.5
3889,24/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
3890,25/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,9,21
3891,26/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,10,21
3892,27/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,8,20
3893,28/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,31,10,20.5
3894,29/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,11,21.5
3895,30/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,13,21.5
3896,31/08/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,31,10,20.5
3897,01/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,9,19.5
3898,02/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,7,18
3899,03/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),8.8,16,8,12
3900,04/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),1.5,21,10,15.5
3901,05/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.7,18,7,12.5
3902,06/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,25,6,15.5
3903,07/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,10,20
3904,08/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,33,11,22
3905,09/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,11,20.5
3906,10/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,11,20.5
3907,11/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,32,11,21.5
3908,12/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,10,20
3909,13/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,11,17.5
3910,14/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,7,17.75
3911,15/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30,7,18.5
3912,16/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30.5,8,19.25
3913,17/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,31,10,20.5
3914,18/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,30.5,9,19.75
3915,19/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,12,20.5
3916,20/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,27,12,19.5
3917,21/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,27,5,16
3918,22/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,28,6,17
3919,23/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,7,18
3920,24/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,7,18
3921,25/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,29,8,18.5
3922,26/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,8,16
3923,27/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,4,13.5
3924,28/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,5,13.5
3925,29/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,23,3,13
3926,30/09/1978,BARRIOMARTIN (MOLINO PIQUERAS),8.2,14,7,10.5
3927,01/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),14.3,6,3,4.5
3928,02/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,6,2,4
3929,03/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0.4,7,3,5
3930,04/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,11,4,7.5
3931,05/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,3,10
3932,06/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,21,2,11.5
3933,07/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,21,1,11
3934,08/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,25,3,14
3935,09/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,24,5,14.5
3936,10/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,4,13
3937,11/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,22,4,13
3938,12/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,3,10
3939,13/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,16,7,11.5
3940,14/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,4,10.5
3941,15/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,20,5,12.5
3942,16/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,13,4,8.5
3943,17/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),8.7,10,6,8
3944,18/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),5.3,5,0,2.5
3945,19/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,0,3
3946,20/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,6,1,3.5
3947,21/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,9,1,5
3948,22/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,8,4,6
3949,23/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,11,1,6
3950,24/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
3951,25/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,19,3,11
3952,26/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,12,3,7.5
3953,27/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
3954,28/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
3955,29/10/1978,BARRIOMARTIN (MOLINO PIQUERAS),0,17,1,9
