"","date","precip_mm","temperatura_maxima","temperatura_minima","temp_air_celcius"
"230",2000-08-19,0,31,17.5,24.25
"231",2000-08-20,10.2,29.5,20,24.75
"232",2000-08-21,2.7,22,18,20
"233",2000-08-22,0,29,13,21
"234",2000-08-23,0,31,12,21.5
"235",2000-08-24,0,36,15.5,25.75
"236",2000-08-25,3.9,26,16,21
"237",2000-08-26,2.4,22.5,18,20.25
"238",2000-08-27,0,22,16,19
"239",2000-08-28,0,25.5,14,19.75
"240",2000-08-29,0,30.5,14,22.25
"241",2000-08-30,0,20,15.5,17.75
"242",2000-08-31,0,25,14.5,19.75
"243",2000-09-01,0,25.5,14.5,20
"244",2000-09-02,2.5,22,14,18
"245",2000-09-03,1.9,21,15,18
"246",2000-09-04,0,22,16,19
"247",2000-09-05,0,24.5,12,18.25
"248",2000-09-06,0.1,21.5,11.5,16.5
"249",2000-09-07,0,22.5,12,17.25
"250",2000-09-08,0,29,13.5,21.25
"251",2000-09-09,0,31.5,15,23.25
"252",2000-09-10,0,33,16,24.5
"253",2000-09-11,0,29.5,15,22.25
"254",2000-09-12,0,26.5,17,21.75
"255",2000-09-13,0,31,18,24.5
"256",2000-09-14,0,33.5,18.5,26
"257",2000-09-15,0,33,15,24
"258",2000-09-16,0,24,16,20
"259",2000-09-17,0,22,13,17.5
"260",2000-09-18,0,26,12,19
"261",2000-09-19,20.7,18,12.5,15.25
"262",2000-09-20,6.4,14,11,12.5
"263",2000-09-21,0,22.5,8,15.25
"264",2000-09-22,0,26,9,17.5
"265",2000-09-23,0,30,12,21
"266",2000-09-24,0,22,13.5,17.75
"267",2000-09-25,0,28,15,21.5
"268",2000-09-26,9,26.5,16,21.25
"269",2000-09-27,0,24,16,20
"270",2000-09-28,1.8,21,16,18.5
"271",2000-09-29,2.5,18,12,15
"272",2000-09-30,40.4,18,10,14
"273",2000-10-01,31.6,14,11,12.5
"274",2000-10-02,4.1,15,11,13
"275",2000-10-03,0,22,12,17
"276",2000-10-04,0,22,9,15.5
"277",2000-10-05,3.3,15,10,12.5
"278",2000-10-06,0.1,17.5,12.5,15
"279",2000-10-07,0,18.5,6,12.25
"280",2000-10-08,2.5,19.5,6,12.75
"281",2000-10-09,15.1,21,10.5,15.75
"282",2000-10-10,15.7,18,12,15
"283",2000-10-11,4.5,12,11.5,11.75
"284",2000-10-12,2.4,18,9,13.5
"285",2000-10-13,33.8,17,9,13
"286",2000-10-14,21.2,11.5,10,10.75
"287",2000-10-15,48.8,12,10.5,11.25
"288",2000-10-16,1.1,14,10,12
"289",2000-10-17,0,19,8.5,13.75
"290",2000-10-18,0,22,8,15
"291",2000-10-19,0,22,8.5,15.25
"292",2000-10-20,23,22,13,17.5
"293",2000-10-21,58.8,12.5,12,12.25
"294",2000-10-22,2.8,18,12.5,15.25
"295",2000-10-23,2.5,16.5,12.5,14.5
"296",2000-10-24,0,22,14,18
"297",2000-10-25,0.5,22,12,17
"298",2000-10-26,0.4,17,15,16
"299",2000-10-27,0,17.5,13.5,15.5
"300",2000-10-28,2.1,22,7.5,14.75
"301",2000-10-29,0,15,9,12
"302",2000-10-30,18.4,18.5,8,13.25
"303",2000-10-31,2.6,16,7.5,11.75
"304",2000-11-01,3.5,16,5,10.5
"305",2000-11-02,2.8,12,6.5,9.25
"306",2000-11-03,1.3,13,7,10
"307",2000-11-04,0,14,6.5,10.25
"308",2000-11-05,32.5,13,5.5,9.25
"309",2000-11-06,3.3,11,7.5,9.25
"310",2000-11-07,0,10.5,6.5,8.5
"311",2000-11-08,0,14,4.5,9.25
"312",2000-11-09,0,14,2.5,8.25
"313",2000-11-10,0,14.5,2,8.25
"314",2000-11-11,0,15,2,8.5
"315",2000-11-12,5.7,16,7,11.5
"316",2000-11-13,2.3,15,10,12.5
"317",2000-11-14,0,14,4,9
"318",2000-11-15,0,14,2.5,8.25
"319",2000-11-16,15.8,10,2,6
"320",2000-11-17,17.7,12,3,7.5
"321",2000-11-18,7.7,10.5,5,7.75
"322",2000-11-19,10.9,10,8.5,9.25
"323",2000-11-20,8.3,9,8,8.5
"324",2000-11-21,1.5,14,7,10.5
"325",2000-11-22,20,14.5,7,10.75
"326",2000-11-23,10.3,10,8,9
"327",2000-11-24,6.2,10,7,8.5
"328",2000-11-25,16.9,16,7.5,11.75
"329",2000-11-26,13.4,13,8,10.5
"330",2000-11-27,0,20.5,10.5,15.5
"331",2000-11-28,0,19,10,14.5
"332",2000-11-29,8.5,18.5,12,15.25
"333",2000-11-30,0,16,8.5,12.25
"334",2000-12-01,1.4,14.5,9,11.75
"335",2000-12-02,5.3,14,11,12.5
"336",2000-12-03,0.1,14,4,9
"337",2000-12-04,0,16,5,10.5
"338",2000-12-05,1,17,9,13
"339",2000-12-06,3.1,18.5,12.5,15.5
"340",2000-12-07,10.2,20,12,16
"341",2000-12-08,0,18,8,13
"342",2000-12-09,0,14,7,10.5
"343",2000-12-10,0,17,8,12.5
"344",2000-12-11,0,18,8,13
"345",2000-12-12,0,18,12,15
"346",2000-12-13,0,14,9,11.5
"347",2000-12-14,11.8,13,9,11
"348",2000-12-15,5.2,10,6,8
"349",2000-12-16,0.3,10.5,6.5,8.5
"350",2000-12-17,0.2,12,2,7
"351",2000-12-18,0,15,3,9
"352",2000-12-19,0,18.5,7.5,13
"353",2000-12-20,0,13.5,2.5,8
"354",2000-12-21,0,15.5,4,9.75
"355",2000-12-22,0.2,15,12.5,13.75
"356",2000-12-23,0,13.5,9,11.25
"357",2000-12-24,2.2,17,9,13
"358",2000-12-25,0,14,5,9.5
"359",2000-12-26,0,14,6,10
"360",2000-12-27,11.8,14,4,9
"361",2000-12-28,23.8,9.5,3.5,6.5
"362",2000-12-29,16.2,7.5,4,5.75
"363",2000-12-30,9.7,8,6,7
"364",2000-12-31,0.6,14,0,7
"365",2001-01-01,1.4,15,1,8
"366",2001-01-02,0,14,11,12.5
"367",2001-01-03,12.4,12.5,3,7.75
"368",2001-01-04,0,14,4,9
"369",2001-01-05,14.8,18.5,7,12.75
"370",2001-01-06,5.2,9,8,8.5
"371",2001-01-07,14,10,6,8
"372",2001-01-08,3.2,9,4,6.5
"373",2001-01-09,0,10.5,3,6.75
"374",2001-01-10,0,15,9,12
"375",2001-01-11,0.3,17.5,10,13.75
"376",2001-01-12,0.1,17.5,8.5,13
"377",2001-01-13,6.7,10,8.5,9.25
"378",2001-01-14,0,9,7,8
"379",2001-01-15,0,9,5.5,7.25
"380",2001-01-16,1.2,10.5,1.5,6
"381",2001-01-17,0.4,10,4,7
"382",2001-01-18,14,10,3,6.5
"383",2001-01-19,16.3,13,7,10
"384",2001-01-20,3.2,10,7,8.5
"385",2001-01-21,0,14,4,9
"386",2001-01-22,0,13,5,9
"387",2001-01-23,21.5,18,8,13
"388",2001-01-24,0.5,15.5,10,12.75
"389",2001-01-25,0,14,6,10
"390",2001-01-26,19.5,9,3,6
"391",2001-01-27,12.8,12,6,9
"392",2001-01-28,26.1,8,2.5,5.25
"393",2001-01-29,6.1,9,4,6.5
"394",2001-01-30,15.5,10,2,6
"395",2001-01-31,13.7,11,2,6.5
"396",2001-02-01,2,9.5,7.5,8.5
"397",2001-02-02,0,14,4,9
"398",2001-02-03,0,16.5,4,10.25
"399",2001-02-04,0,15,2,8.5
"400",2001-02-05,0,15,4,9.5
"401",2001-02-06,0,17.5,8,12.75
"402",2001-02-07,3.3,14,12.5,13.25
"403",2001-02-08,10.4,15,8,11.5
"404",2001-02-09,1,13.5,6,9.75
"405",2001-02-10,4.9,15,4,9.5
"406",2001-02-11,0,19,5,12
"407",2001-02-12,2,22,5,13.5
"408",2001-02-13,2.2,11,5,8
"409",2001-02-14,0,9,6,7.5
"410",2001-02-15,0,16,3,9.5
"411",2001-02-16,0,11,3,7
"412",2001-02-17,0,10,6,8
"413",2001-02-18,0,6,4,5
"414",2001-02-19,0,7,-1,3
"415",2001-02-20,0,12,1,6.5
"416",2001-02-21,0,13,2,7.5
"417",2001-02-22,0,14,0,7
"418",2001-02-23,4.3,10,1,5.5
"419",2001-02-24,1.3,9,6,7.5
"420",2001-02-25,2.8,8,2,5
"421",2001-02-26,0,11,-1,5
"422",2001-02-27,16.5,8,3,5.5
"423",2001-02-28,19.4,5,1,3
"424",2001-03-01,6.5,10,0,5
"425",2001-03-02,0.4,18,2,10
"426",2001-03-03,4.7,17,9,13
"427",2001-03-04,5.8,14,8,11
"428",2001-03-05,0,21.5,9,15.25
"429",2001-03-06,0,22,11,16.5
"430",2001-03-07,11.7,22,13,17.5
"431",2001-03-08,1,18,9,13.5
"432",2001-03-09,10.1,18.5,8,13.25
"433",2001-03-10,7.6,16.5,12,14.25
"434",2001-03-11,14,22,11.5,16.75
"435",2001-03-12,17.2,11.5,11.5,11.5
"436",2001-03-13,0,14,7,10.5
"437",2001-03-14,0,15,8,11.5
"438",2001-03-15,0,22,7,14.5
"439",2001-03-16,9.5,20,8,14
"440",2001-03-17,0,18,8,13
"441",2001-03-18,0,17,8,12.5
"442",2001-03-19,0.7,18,6,12
"443",2001-03-20,0,22,13,17.5
"444",2001-03-21,0.9,21.5,16,18.75
"445",2001-03-22,0,22,16,19
"446",2001-03-23,0,26,12,19
"447",2001-03-24,0,22,11,16.5
"448",2001-03-25,0.8,18,8,13
"449",2001-03-26,2,18,8,13
"450",2001-03-27,1.2,18,9,13.5
"451",2001-03-28,13.7,18,9,13.5
"452",2001-03-29,25,10,8,9
"453",2001-03-30,7.6,14,7,10.5
"454",2001-03-31,0.3,16.5,8,12.25
"455",2001-04-01,0,26,9,17.5
"456",2001-04-02,1.3,25,11,18
"457",2001-04-03,0,20,11,15.5
"458",2001-04-04,0.8,15,9,12
"459",2001-04-05,0.4,21.5,10,15.75
"460",2001-04-06,13.9,24,11,17.5
"461",2001-04-07,32.4,11,9,10
"462",2001-04-08,6,14,9,11.5
"463",2001-04-09,2.2,18,6,12
"464",2001-04-10,5.8,15,6,10.5
"465",2001-04-11,4.8,12.5,9,10.75
"466",2001-04-12,0,13,8,10.5
"467",2001-04-13,0,14,8,11
"468",2001-04-14,0,14,7,10.5
"469",2001-04-15,0.3,18,3,10.5
"470",2001-04-16,0,14,5,9.5
"471",2001-04-17,0,14,6,10
"472",2001-04-18,1.3,10.5,4,7.25
"473",2001-04-19,9,10,7.5,8.75
"474",2001-04-20,12.1,10.5,4,7.25
"475",2001-04-21,22.5,10,4,7
"476",2001-04-22,16.6,14,5,9.5
"477",2001-04-23,0,18,6.5,12.25
"478",2001-04-24,1.5,24,11,17.5
"479",2001-04-25,0,18,7,12.5
"480",2001-04-26,0,22,5,13.5
"481",2001-04-27,0,14,7.5,10.75
"482",2001-04-28,0.6,22,6,14
"483",2001-04-29,17.5,11,7,9
"484",2001-04-30,9,10,7,8.5
"485",2001-05-01,12,18,4,11
"486",2001-05-02,0,17,7,12
"487",2001-05-03,0.4,17,5,11
"488",2001-05-04,41.2,14,6,10
"489",2001-05-05,34.2,10,8,9
"490",2001-05-06,11.2,10,8,9
"491",2001-05-07,0.2,10.5,8,9.25
"492",2001-05-08,0,15,8,11.5
"493",2001-05-09,0,22,9,15.5
"494",2001-05-10,0,18.5,11,14.75
"495",2001-05-11,0,22,13,17.5
"496",2001-05-12,0,29,11,20
"497",2001-05-13,5.7,18,13,15.5
"498",2001-05-14,0,24,12,18
"499",2001-05-15,0,26,13,19.5
"500",2001-05-16,6.5,24,11,17.5
"501",2001-05-17,2.1,19,15,17
"502",2001-05-18,0,18,11,14.5
"503",2001-05-19,0,20,7,13.5
"504",2001-05-20,0,18.5,12,15.25
"505",2001-05-21,0,23.5,12,17.75
"506",2001-05-22,0,24,11,17.5
"507",2001-05-23,0,22,14,18
"508",2001-05-24,0,22.5,15,18.75
"509",2001-05-25,0,22,14,18
"510",2001-05-26,0,25.5,14,19.75
"511",2001-05-27,0,33,12,22.5
"512",2001-05-28,0,34,13,23.5
"513",2001-05-29,0,34,14,24
"514",2001-05-30,0,31,14,22.5
"515",2001-05-31,0,22,16,19
"516",2001-06-01,0,22,12.5,17.25
"517",2001-06-02,0,22,10,16
"518",2001-06-03,0,23,12,17.5
"519",2001-06-04,0,26,10,18
"520",2001-06-05,0.8,18,15,16.5
"521",2001-06-06,0.2,18.5,14,16.25
"522",2001-06-07,0,29,9,19
"523",2001-06-08,0.3,22,12,17
"524",2001-06-09,31.3,21,15,18
"525",2001-06-10,6.9,18,15,16.5
"526",2001-06-11,0,22,9,15.5
"527",2001-06-12,0,26,10,18
"528",2001-06-13,0,24,12,18
"529",2001-06-14,0,29,16,22.5
"530",2001-06-15,1.8,22,12,17
"531",2001-06-16,1.7,19,12,15.5
"532",2001-06-17,1.3,18.5,12,15.25
"533",2001-06-18,0,21,12,16.5
"534",2001-06-19,0,27,10,18.5
"535",2001-06-20,0,32,9,20.5
"536",2001-06-21,0,34,12,23
"537",2001-06-22,0,34,12,23
"538",2001-06-23,0,19,18,18.5
"539",2001-06-24,0,30,16,23
"540",2001-06-25,0,37,18,27.5
"541",2001-06-26,1.1,22,18.5,20.25
"542",2001-06-27,0,21,16,18.5
"543",2001-06-28,0,26,13,19.5
"544",2001-06-29,0,32,12,22
"545",2001-06-30,0,22.5,13,17.75
"546",2001-07-01,0,29,17.5,23.25
"547",2001-07-02,0,33.5,13,23.25
"548",2001-07-03,2.5,26,14,20
"549",2001-07-04,26,22,16,19
"550",2001-07-05,3.4,25,15,20
"551",2001-07-06,8.4,18,14,16
"552",2001-07-07,0.2,25,11,18
"553",2001-07-08,14.8,18.5,12,15.25
"554",2001-07-09,0.1,22,16,19
"555",2001-07-10,0,24,15,19.5
"556",2001-07-11,0,22,15,18.5
"557",2001-07-12,0,28,12,20
"558",2001-07-13,0,30,14,22
"559",2001-07-14,11,24.5,16,20.25
"560",2001-07-15,0.6,21,14,17.5
"561",2001-07-16,0,22.5,12,17.25
"562",2001-07-17,0,29,13,21
"563",2001-07-18,0,22,16,19
"564",2001-07-19,20.7,16,13,14.5
"565",2001-07-20,0,22,12,17
"566",2001-07-21,0,30,8,19
"567",2001-07-22,0,29.5,12,20.75
"568",2001-07-23,0,20,17,18.5
"569",2001-07-24,0,24.5,17,20.75
"570",2001-07-25,0,29,17,23
"571",2001-07-26,0.7,25,20,22.5
"572",2001-07-27,3.8,22,19,20.5
"573",2001-07-28,0,22,19,20.5
"574",2001-07-29,0,30,19,24.5
"575",2001-07-30,0,32.5,19,25.75
"576",2001-07-31,0,34,20,27
"577",2001-08-01,0,28,20.5,24.25
"578",2001-08-02,0,25.5,17,21.25
"579",2001-08-03,0.2,26,17,21.5
"580",2001-08-04,0.2,22,15,18.5
"581",2001-08-05,0.3,26,12,19
"582",2001-08-06,0,26,17,21.5
"583",2001-08-07,0.5,30,16,23
"584",2001-08-08,0,22.5,16,19.25
"585",2001-08-09,0.7,21.5,15,18.25
"586",2001-08-10,0,22.5,14,18.25
"587",2001-08-11,0,28,10,19
"588",2001-08-12,0,30,10,20
"589",2001-08-13,0,29,12,20.5
"590",2001-08-14,0,34,18,26
"591",2001-08-15,30.5,30,17,23.5
"592",2001-08-16,3.8,19,17,18
"593",2001-08-17,0.5,29,16,22.5
"594",2001-08-18,0,23,17,20
"595",2001-08-19,0,25,15,20
"596",2001-08-20,0,26,15,20.5
"597",2001-08-21,0,34,14,24
"598",2001-08-22,0.1,30,19,24.5
"599",2001-08-23,0,29,20,24.5
"600",2001-08-24,0,35,21,28
"601",2001-08-25,0,37,20,28.5
"602",2001-08-26,3.3,29,21,25
"603",2001-08-27,0,34,18,26
"604",2001-08-28,6,34,16,25
"605",2001-08-29,30.5,26,20,23
"606",2001-08-30,5.7,23,17,20
"607",2001-08-31,2.2,21.5,16,18.75
"608",2001-09-01,0.3,22,16,19
"609",2001-09-02,0,26,11,18.5
"610",2001-09-03,0,24,12,18
"611",2001-09-04,0.5,22,13,17.5
"612",2001-09-05,0,22.5,14,18.25
"613",2001-09-06,0,22,10,16
"614",2001-09-07,0,22.5,11,16.75
"615",2001-09-08,2.2,19,13,16
"616",2001-09-09,0.8,21,15,18
"617",2001-09-10,0,21,11,16
"618",2001-09-11,0,22,8,15
"619",2001-09-12,0,26,8,17
"620",2001-09-13,3.3,25,8,16.5
"621",2001-09-14,4.3,19,9,14
"622",2001-09-15,0,19,13,16
"623",2001-09-16,0.3,19,11,15
"624",2001-09-17,0.4,18,11,14.5
"625",2001-09-18,0,18,8,13
"626",2001-09-19,0,22,8,15
"627",2001-09-20,0,26,8,17
"628",2001-09-21,4.8,27,14,20.5
"629",2001-09-22,5.2,20,17,18.5
"630",2001-09-23,8.3,22,14,18
"631",2001-09-24,0.8,18,14,16
"632",2001-09-25,0,19,11,15
"633",2001-09-26,0,25,8,16.5
"634",2001-09-27,0,26,8,17
"635",2001-09-28,1.3,22,12,17
"636",2001-09-29,0,20,16,18
"637",2001-09-30,0,26,12,19
"638",2001-10-01,0,29,13,21
"639",2001-10-02,0,30,16,23
"640",2001-10-03,10.8,18,18,18
"641",2001-10-04,0,25,12,18.5
"642",2001-10-05,0,25,13,19
"643",2001-10-06,11.7,20,16,18
"644",2001-10-07,4.6,22,11,16.5
"645",2001-10-08,0,22,12,17
"646",2001-10-09,0,21,8,14.5
"647",2001-10-10,0,22,9,15.5
"648",2001-10-11,0,26,10,18
"649",2001-10-12,0,27,10,18.5
"650",2001-10-13,0,24,10,17
"651",2001-10-14,0,25,12,18.5
"652",2001-10-15,0,25,12,18.5
"653",2001-10-16,0,26,10,18
"654",2001-10-17,7.1,23,11,17
"655",2001-10-18,4,24,12,18
"656",2001-10-19,16.2,23,15,19
"657",2001-10-20,4.1,18,12,15
"658",2001-10-21,0,22,12,17
"659",2001-10-22,0.2,21,12,16.5
"660",2001-10-23,0,21,13,17
"661",2001-10-24,0,22,9,15.5
"662",2001-10-25,0,22,7,14.5
"663",2001-10-26,0,23,7,15
"664",2001-10-27,0,23,8,15.5
"665",2001-10-28,0,25,10,17.5
"666",2001-10-29,0,27,10,18.5
"667",2001-10-30,0,26,8,17
"668",2001-10-31,2.5,21,8,14.5
"669",2001-11-01,0,16,6,11
"670",2001-11-02,0,17,2.5,9.75
"671",2001-11-03,0,21,2,11.5
"672",2001-11-04,0.5,18,4,11
"673",2001-11-05,2,14,5,9.5
"674",2001-11-06,0.8,14,7,10.5
"675",2001-11-07,2.9,14,7.5,10.75
"676",2001-11-08,40.3,15,9,12
"677",2001-11-09,1.3,7,1,4
"678",2001-11-10,0,6.5,1.5,4
"679",2001-11-11,0,10,-2,4
"680",2001-11-12,13.3,10,0,5
"681",2001-11-13,27.5,11.5,2,6.75
"682",2001-11-14,0,6,5,5.5
"683",2001-11-15,1,5,3,4
"684",2001-11-16,1.5,10,4,7
"685",2001-11-17,1.9,14,4,9
"686",2001-11-18,7,14,6,10
"687",2001-11-19,5,10,6.5,8.25
"688",2001-11-20,0,9.5,6.5,8
"689",2001-11-21,0,12,6,9
"690",2001-11-22,0.7,9,6,7.5
"691",2001-11-23,2.5,7.5,4,5.75
"692",2001-11-24,0,10.5,2,6.25
"693",2001-11-25,0,12,2.5,7.25
"694",2001-11-26,5.1,8,3,5.5
"695",2001-11-27,0.2,11,4,7.5
"696",2001-11-28,6.3,8,-1,3.5
"697",2001-11-29,0,11,2,6.5
"698",2001-11-30,0,14,7,10.5
"699",2001-12-01,0,14,8,11
"700",2001-12-02,0,17,5,11
"701",2001-12-03,0,14.5,6,10.25
"702",2001-12-04,0,14.5,2.5,8.5
"703",2001-12-05,0,14,3,8.5
"704",2001-12-06,0,14,9,11.5
"705",2001-12-07,0,16,8,12
"706",2001-12-08,0,15,3,9
"707",2001-12-09,0,15,2,8.5
"708",2001-12-10,0,14,2,8
"709",2001-12-11,0,14,0,7
"710",2001-12-12,0,10.5,-4,3.25
"711",2001-12-13,0,5.5,-3,1.25
"712",2001-12-14,0,2,1,1.5
"713",2001-12-15,0,3,-6,-1.5
"714",2001-12-16,0,3,-7,-2
"715",2001-12-17,0,7,-2,2.5
"716",2001-12-18,0,8,-6.5,0.75
"717",2001-12-19,0,10,-5,2.5
"718",2001-12-20,0,3,-4,-0.5
"719",2001-12-21,0,6.5,-3.5,1.5
"720",2001-12-22,0.3,7,-8,-0.5
"721",2001-12-23,0,2,-1,0.5
"722",2001-12-24,0,3,-5,-1
"723",2001-12-25,6.4,6,-9,-1.5
"724",2001-12-26,19.2,9,-4,2.5
"725",2001-12-27,1.5,6.5,2,4.25
"726",2001-12-28,0,14,3,8.5
"727",2001-12-29,7.8,14,-2,6
"728",2001-12-30,8.1,11,6,8.5
"729",2001-12-31,0.8,8,4,6
"730",2002-01-01,0.3,10,1,5.5
"731",2002-01-02,0,11,9,10
"732",2002-01-03,0.3,15,6,10.5
"733",2002-01-04,0,13,8,10.5
"734",2002-01-05,0,14,5,9.5
"735",2002-01-06,0,13,-1,6
"736",2002-01-07,0,10,-2,4
"737",2002-01-08,0,13,-1,6
"738",2002-01-09,0,10,1,5.5
"739",2002-01-10,0,14,-1,6.5
"740",2002-01-11,0,14,-1,6.5
"741",2002-01-12,0,12,-1,5.5
"742",2002-01-13,15,11,3,7
"743",2002-01-14,0,13,8,10.5
"744",2002-01-15,25.8,10,6,8
"745",2002-01-16,0,9,5,7
"746",2002-01-17,0,13.5,0,6.75
"747",2002-01-18,3.4,14,2,8
"748",2002-01-19,1.2,11,1,6
"749",2002-01-20,0,14,1,7.5
"750",2002-01-21,0,15,1,8
"751",2002-01-22,0,14,2,8
"752",2002-01-23,1.8,15,5,10
"753",2002-01-24,1.2,11,6,8.5
"754",2002-01-25,0,17.5,2,9.75
"755",2002-01-26,0,18,2,10
"756",2002-01-27,0,20,11,15.5
"757",2002-01-28,0,19,1.5,10.25
"758",2002-01-29,0,22,3,12.5
"759",2002-01-30,0,19,7,13
"760",2002-01-31,0,13,6,9.5
"761",2002-02-01,0,18,1,9.5
"762",2002-02-02,0,22,7,14.5
"763",2002-02-03,0.4,21.5,12.5,17
"764",2002-02-04,0,16,2,9
"765",2002-02-05,32.6,14,7,10.5
"766",2002-02-06,37.2,7.5,7,7.25
"767",2002-02-07,0,14,3,8.5
"768",2002-02-08,0,17,6.5,11.75
"769",2002-02-09,0.4,18,5,11.5
"770",2002-02-10,0,18,9,13.5
"771",2002-02-11,0,22,1,11.5
"772",2002-02-12,0,21,2,11.5
"773",2002-02-13,18.1,19,1,10
"774",2002-02-14,49.8,9,5,7
"775",2002-02-15,5.4,6.5,4,5.25
"776",2002-02-16,2.2,5,3.5,4.25
"777",2002-02-17,5.3,6,4,5
"778",2002-02-18,5.2,10,5,7.5
"779",2002-02-19,1,12,3,7.5
"780",2002-02-20,26.1,10,4,7
"781",2002-02-21,4.8,10,7,8.5
"782",2002-02-22,4,10,6.5,8.25
"783",2002-02-23,19.5,10.5,6.5,8.5
"784",2002-02-24,1,13,9,11
"785",2002-02-25,0,18,6,12
"786",2002-02-26,0,18,5,11.5
"787",2002-02-27,4.5,16,8,12
"788",2002-02-28,1.5,11,7,9
"789",2002-03-01,7,11,7,9
"790",2002-03-02,1.5,13.5,2.5,8
"791",2002-03-03,0,13,4,8.5
"792",2002-03-04,0,15,3.5,9.25
"793",2002-03-05,13,10,7,8.5
"794",2002-03-06,5.6,10,8,9
"795",2002-03-07,10.1,10,8,9
"796",2002-03-08,0,16,9,12.5
"797",2002-03-09,0,12,9,10.5
"798",2002-03-10,0,20,6,13
"799",2002-03-11,0,19,9,14
"800",2002-03-12,0,22,11,16.5
"801",2002-03-13,2,24,11,17.5
"802",2002-03-14,1.4,18,10,14
"803",2002-03-15,0.1,18,7,12.5
"804",2002-03-16,8.2,14,10,12
"805",2002-03-17,0,16,5,10.5
"806",2002-03-18,0,19,7,13
"807",2002-03-19,0,24.5,13,18.75
"808",2002-03-20,0,26,8,17
"809",2002-03-21,0,26,7,16.5
"810",2002-03-22,0,23,7,15
"811",2002-03-23,0,20,7,13.5
"812",2002-03-24,0,19,4,11.5
"813",2002-03-25,0,18,3,10.5
"814",2002-03-26,0,18,0,9
"815",2002-03-27,0,18,0,9
"816",2002-03-28,0,18,3,10.5
"817",2002-03-29,0,17,10,13.5
"818",2002-03-30,0,20,10,15
"819",2002-03-31,0,22,6,14
"820",2002-04-01,0,24,6,15
"821",2002-04-02,9.1,18,8,13
"822",2002-04-03,36.5,8.5,8,8.25
"823",2002-04-04,5.2,11,8,9.5
"824",2002-04-05,0.5,20,5,12.5
"825",2002-04-06,3.5,18,9,13.5
"826",2002-04-07,0.2,19,8,13.5
"827",2002-04-08,2.9,21,8,14.5
"828",2002-04-09,1.5,13,9,11
"829",2002-04-10,11.5,11,8,9.5
"830",2002-04-11,14.5,6,4,5
"831",2002-04-12,1.4,11,4,7.5
"832",2002-04-13,3,11,7,9
"833",2002-04-14,0.6,11.5,7,9.25
"834",2002-04-15,0,13,7,10
"835",2002-04-16,0,16,6,11
"836",2002-04-17,0,22,3,12.5
"837",2002-04-18,0,15,7,11
"838",2002-04-19,0,20,7,13.5
"839",2002-04-20,0,23,9,16
"840",2002-04-21,0,22,5,13.5
"841",2002-04-22,0,23,3,13
"842",2002-04-23,0,24,5,14.5
"843",2002-04-24,0,26,6,16
"844",2002-04-25,0,23,8,15.5
"845",2002-04-26,2,20,13,16.5
"846",2002-04-27,0,18,11,14.5
"847",2002-04-28,0.6,22,4,13
"848",2002-04-29,0.4,16,11,13.5
"849",2002-04-30,0.6,27,5,16
"850",2002-05-01,3.2,16,10,13
"851",2002-05-02,11.8,14,8,11
"852",2002-05-03,6,12,8,10
"853",2002-05-04,2.9,14.5,8,11.25
"854",2002-05-05,1.7,15,7,11
"855",2002-05-06,0.2,14,7,10.5
"856",2002-05-07,11.2,14.5,7,10.75
"857",2002-05-08,20.5,13,9,11
"858",2002-05-09,28.5,13,12,12.5
"859",2002-05-10,10.3,12,10,11
"860",2002-05-11,6.2,14.5,9,11.75
"861",2002-05-12,0,23,8,15.5
"862",2002-05-13,0,25,10,17.5
"863",2002-05-14,0,25,8,16.5
"864",2002-05-15,0,30,9,19.5
"865",2002-05-16,0,32,12,22
"866",2002-05-17,10.7,23,18,20.5
"867",2002-05-18,0.3,18,12,15
"868",2002-05-19,0,25,7,16
"869",2002-05-20,5.8,30,10,20
"870",2002-05-21,7.1,26,12,19
"871",2002-05-22,5.9,22,14,18
"872",2002-05-23,2,17,11,14
"873",2002-05-24,1.2,21,7,14
"874",2002-05-25,0,17,11,14
"875",2002-05-26,3.2,15,5,10
"876",2002-05-27,0,15,8,11.5
"877",2002-05-28,1,23,9,16
"878",2002-05-29,0,15,12,13.5
"879",2002-05-30,0,26,11,18.5
"880",2002-05-31,0,29,12,20.5
"881",2002-06-01,0,31,16,23.5
"882",2002-06-02,5.7,32,16,24
"883",2002-06-03,4.3,18,16,17
"884",2002-06-04,29.8,15,15,15
"885",2002-06-05,11.5,15,11,13
"886",2002-06-06,0.2,18,9,13.5
"887",2002-06-07,22.5,18.5,9,13.75
"888",2002-06-08,10.4,14,11,12.5
"889",2002-06-09,0.5,18.5,10,14.25
"890",2002-06-10,0,20,12,16
"891",2002-06-11,0,26,8,17
"892",2002-06-12,0,25,10,17.5
"893",2002-06-13,0,32,16,24
"894",2002-06-14,0,34,15,24.5
"895",2002-06-15,0,26,15,20.5
"896",2002-06-16,0,33,17,25
"897",2002-06-17,0,34,20,27
"898",2002-06-18,0.2,25,20,22.5
"899",2002-06-19,4.6,24,17,20.5
"900",2002-06-20,0,20,16,18
"901",2002-06-21,0.1,29,16,22.5
"902",2002-06-22,0.2,29,18,23.5
"903",2002-06-23,3.2,20,17,18.5
"904",2002-06-24,0.8,18,15,16.5
"905",2002-06-25,0,21,16,18.5
"906",2002-06-26,0.8,30,15,22.5
"907",2002-06-27,0.5,26,17,21.5
"908",2002-06-28,0,19,13,16
